pop_num,referenced_dataset,obj0,ananlytics_ob0,local_id
9,common_dataset,-0.153646,[-0.15375575562894422],1b5bb647-1b87-43cf-b198-4c9e77a4692f
9,common_dataset,-0.187494,[-0.18772352320801783],095ddc5a-46d2-4aec-953e-7f1bffeafc1c
9,common_dataset,-0.110769,[-0.11081936304168992],ac5d47c4-3aeb-4bbc-ada2-6486ec6cd0ed
9,common_dataset,-0.130457,[-0.13065683260636085],19109968-8a75-4891-9cca-31f78add1f11
9,common_dataset,-0.194706,[-0.19494624466960056],d3a05ea5-46b7-4d02-90a1-761b1ae50edd
9,common_dataset,-0.17456,[-0.17479041726032082],3b89725f-065b-48c6-99aa-b99d2de0c041
9,common_dataset,-0.116268,[-0.11651765813571285],676759c9-cebe-42ea-95fa-e8e15e4a8a0a
9,common_dataset,-0.150498,[-0.1507183066037179],47d6558f-77b5-42e4-b2fc-a3092667c376
9,common_dataset,-0.123404,[-0.12353410171700868],16754c9a-b2f9-45c9-bde6-6db540725904
9,common_dataset,-0.171381,[-0.1714614411839103],d68ea3f8-3479-4cee-a4b0-22cc9950a26f
9,common_dataset,-0.113875,[-0.11393487245886014],db259d53-5ac3-4960-97c6-052e4ad89234
9,common_dataset,-0.166159,[-0.16639943937121507],22e7ab44-5b14-4362-ada0-1047b5dd8e44
9,common_dataset,-0.118102,[-0.11837170464327626],840bcfd4-4f52-4bb9-ad7f-0345eee0bef4
9,common_dataset,-0.116262,[-0.11634157277222855],9798a510-89f8-4f7f-9027-ca506fe2cab2
9,common_dataset,-0.162913,[-0.16318345466270845],6a7b439b-0942-4386-a925-5880a90965b2
9,common_dataset,-0.107796,[-0.10791577121719664],630c75ba-1c12-47ca-aa5a-835f1ca1a6be
9,common_dataset,-0.169381,[-0.1694709315592139],08424266-f9d5-4483-ab6a-37f118e0e62e
9,common_dataset,-0.150051,[-0.15014138949889955],1c8e39ed-07cd-40d6-b93f-9b437f486ca9
9,common_dataset,-0.120089,[-0.12026857075165649],4e88fbb7-1323-4f96-9c42-1cb0d871c07b
9,common_dataset,-0.165173,[-0.1653426397169813],382780d2-5201-4e39-a181-aca8cf5aa970
9,common_dataset,-0.162162,[-0.16233213809974428],e382b392-57f0-46ba-bf3d-c20756e975bc
9,common_dataset,-0.114224,[-0.11440391835265078],c699a550-5496-4734-8deb-0b673c341213
9,common_dataset,-0.162369,[-0.16264851766367372],aaaec32c-18df-4e5e-9925-ee33a54491ec
9,common_dataset,-0.169387,[-0.16949686623179264],8eb8f971-7b65-4276-9bfb-eb23bd62630a
9,common_dataset,-0.109882,[-0.11011182503992391],40092840-fa41-48a2-a3f8-b31055c5cf6c
9,common_dataset,-0.167028,[-0.16723830281123409],50b6e63c-b09e-40ad-b4ad-13265fb7dd49
9,common_dataset,-0.181389,[-0.1817392687344571],617207f5-ec74-43ec-8b9f-6499fca4f798
9,common_dataset,-0.169968,[-0.1701984930823265],ab4800ca-ebd2-4f62-b5d0-a1de484a242c
9,common_dataset,-0.154545,[-0.15464548271772913],d759b6f2-67a7-4ea9-b6f3-2fc49046d336
9,common_dataset,-0.107233,[-0.10728268930068924],e0242829-59cc-45c5-9fba-5d22fcdf953c
9,common_dataset,-0.187001,[-0.18716133107120236],66aa724b-56b2-4d0a-9d3c-807729f6daba
9,common_dataset,-0.125836,[-0.12593560251977215],daeb0838-5a80-4d15-b84b-8004b5f5dcc5
9,common_dataset,-0.180803,[-0.18110333684025293],f79844d3-4709-467e-b181-60f545253ea7
9,common_dataset,-0.135644,[-0.13584383614632475],a5f78233-cc0b-475c-9bca-cb1ef96b184a
9,common_dataset,-0.184385,[-0.18463493179588544],0a2dcafe-0654-4e1b-ae1c-71dbf24fe139
9,common_dataset,-0.159555,[-0.16000477897396156],71309d7f-7824-4709-affa-c27b3f958b70
9,common_dataset,-0.175908,[-0.17601796117936028],c79189eb-6a4d-45d0-94a3-ab8405d1d963
9,common_dataset,-0.122638,[-0.12271793097471442],0ff78828-2e8f-40d0-8746-2402a39101ba
9,common_dataset,-0.135257,[-0.1353766992907396],9682039c-0c0a-44e1-acf2-26626216f5cd
9,common_dataset,-0.137459,[-0.1376290101780154],0dbea4a9-7f9d-444e-8ec2-df6d0dcdf926
9,common_dataset,-0.107457,[-0.107526520242417],08840c20-df73-4178-9813-dbd6d9afbc1b
9,common_dataset,-0.115822,[-0.11592234632491942],c57a4373-387d-4c1f-be24-0e842bea6844
9,common_dataset,-0.184149,[-0.18444943589422724],dace56da-31ca-4df6-9a9b-cb956ba5f886
9,common_dataset,-0.114043,[-0.11408329690064041],dcb6d948-7218-49c5-82e1-307bb78023e2
9,common_dataset,-0.118178,[-0.11826771501662132],3dd855fb-9ea9-4e60-836a-a3380b41f088
9,common_dataset,-0.180769,[-0.18086898107141797],93fd3a30-e7d7-40ed-b290-7c5c0c5bfe88
9,common_dataset,-0.210389,[-0.21082910184661144],79c777c8-f18a-4436-a4f6-ba7b66376e94
9,common_dataset,-0.125303,[-0.12558270935095953],e321a3dc-aa1b-403f-b60c-cfe3697c9771
9,common_dataset,-0.13221,[-0.1324004885006861],b531cccf-85e2-4f08-b91e-969140908c83
10,common_dataset,-0.164743,[-0.16489264793573125],01f1bd95-26e2-40fd-9125-e90ef43995c6
10,common_dataset,-0.212335,[-0.21272506066584645],3b60d843-4ed0-45eb-8751-a97e76f8f7d6
10,common_dataset,-0.124684,[-0.12487371430835416],4ebd2b81-78bf-4014-a074-b80a75a13f3e
10,common_dataset,-0.184385,[-0.18463493179588544],0a2dcafe-0654-4e1b-ae1c-71dbf24fe139
10,common_dataset,-0.20956,[-0.2098597216081811],a09a6d53-9741-4592-b3b4-fbd823467f38
10,common_dataset,-0.133991,[-0.13418122494107784],513c6010-f41c-4b9f-bf35-3666b0b1cc13
10,common_dataset,-0.203836,[-0.20405639184427432],c7f35e70-0de3-4c72-b656-faf90a7ed74c
10,common_dataset,-0.172228,[-0.17266849917650168],130d3f65-b955-4be8-a615-8ba23c67adf4
10,common_dataset,-0.112983,[-0.113022965764906],4b33985b-52ec-4039-9031-d666e41c016e
10,common_dataset,-0.111755,[-0.11187528214963469],7e12861b-7ddf-4209-9bd5-44440e102732
10,common_dataset,-0.108328,[-0.10858837755824516],56af6446-b0b7-42c5-bb8b-9c558374c893
10,common_dataset,-0.16917,[-0.16964975790014566],ca2b1738-a08f-464c-a348-4435725b3898
10,common_dataset,-0.201516,[-0.2017460952242337],315175e7-b380-40e4-acf4-336d84e60c98
10,common_dataset,-0.169239,[-0.16949858098622878],76e1e840-2b22-4554-bc01-1813cef63920
10,common_dataset,-0.213389,[-0.21362906718859623],e26e9902-96ea-4031-b96f-230104f892d9
10,common_dataset,-0.182507,[-0.18283680797120466],c207e4c2-9228-43fa-a47b-cfde98730ea1
10,common_dataset,-0.182642,[-0.18273194267559267],6074ca30-3106-4151-96cd-5e24d6024afb
10,common_dataset,-0.141822,[-0.14194195637177823],d9298019-d30e-42e4-a5f7-03b1b099d096
10,common_dataset,-0.180226,[-0.1803863076177583],f3f4eeda-4e34-42ac-8f61-128691770750
10,common_dataset,-0.190865,[-0.1910550996103199],53990c41-2bfb-44c2-b8cb-f4ef618470f1
10,common_dataset,-0.181749,[-0.18204869717902797],9ee8ad65-c49d-41ea-950b-79291b6501a1
10,common_dataset,-0.211039,[-0.21130916557523788],cd76d8ef-89ea-4b50-bf42-4835dd81c769
10,common_dataset,-0.126336,[-0.126476199641423],1b6d87b6-0c79-4b36-a38b-09d07b7ca91d
10,common_dataset,-0.183288,[-0.1836178742988654],af1adeb3-c03d-4a1e-befb-f4d5c8dfd900
10,common_dataset,-0.165837,[-0.16600711169389418],c0f2c8c6-a9f2-4fc2-804e-7f3515870990
10,common_dataset,-0.185816,[-0.18606599692313439],f9128013-a3d4-4219-b540-5efebe4404df
10,common_dataset,-0.125303,[-0.12558270935095953],e321a3dc-aa1b-403f-b60c-cfe3697c9771
10,common_dataset,-0.186236,[-0.18651633975005572],7e835563-50bf-4423-ae3b-433066b66f6d
10,common_dataset,-0.181745,[-0.18210535153882704],7099e74c-ab5d-4c91-b21a-17d6f4d42f13
10,common_dataset,-0.115568,[-0.11570831980697471],697bda15-f4d2-429b-b304-f8bebb7a555c
10,common_dataset,-0.188495,[-0.18871453789387013],ff104673-ab63-464d-829e-4721874a0eb6
10,common_dataset,-0.184885,[-0.1851152766250336],2cb30dfa-ffe2-4ec3-a5c8-364d3a816b38
10,common_dataset,-0.186945,[-0.18715497669652326],17dfffbf-1511-47d1-881a-59d623325cef
10,common_dataset,-0.155373,[-0.15547260541186653],24ce87e4-fd55-4a9c-a527-5c4f1580a66c
10,common_dataset,-0.167028,[-0.16723830281123409],50b6e63c-b09e-40ad-b4ad-13265fb7dd49
10,common_dataset,-0.176407,[-0.17649716676381144],0fc7efbe-a71d-4b22-972b-9935d6a7a158
10,common_dataset,-0.116268,[-0.11651765813571285],676759c9-cebe-42ea-95fa-e8e15e4a8a0a
10,common_dataset,-0.114766,[-0.11488635503619186],5e3d0b1e-14f7-497b-95bc-48a823a88038
10,common_dataset,-0.126852,[-0.12711202853051526],2667a91f-5f94-4daa-8f0f-aea395339a8b
10,common_dataset,-0.190267,[-0.19048728239487114],e7b46a90-7d30-4d98-a0d4-31a564e6b3fb
10,common_dataset,-0.178004,[-0.17826408352728665],4b6aaaef-4294-4efc-b234-95bfbfcbf1ac
10,common_dataset,-0.162369,[-0.16264851766367372],aaaec32c-18df-4e5e-9925-ee33a54491ec
10,common_dataset,-0.170961,[-0.17126133000328783],a37c91ee-c876-4ce1-ab92-c8ed07966950
10,common_dataset,-0.129846,[-0.12996633933477356],c9c3f5bd-d776-49f4-ae18-96a84ae7eee8
10,common_dataset,-0.175979,[-0.17608851364534375],06122580-5a08-4edf-8c29-f8488eb97058
10,common_dataset,-0.176195,[-0.1766151800260719],481a2e65-fb34-4319-be49-a00b286075ad
10,common_dataset,-0.135644,[-0.13584383614632475],a5f78233-cc0b-475c-9bca-cb1ef96b184a
10,common_dataset,-0.213262,[-0.2136018634508762],663bd885-0aaa-4c44-adaa-fdff13dd8690
10,common_dataset,-0.171467,[-0.1715465039684829],fa884d99-7b73-4ddc-b344-6bc331d29747
10,common_dataset,-0.182053,[-0.1822931425261312],9a78d537-864c-491b-a81a-b4bc0d723862
10,common_dataset,-0.18819,[-0.18838046497993668],da3eb26e-3cfb-42c8-a961-c52d642332af
10,common_dataset,-0.159555,[-0.16000477897396156],71309d7f-7824-4709-affa-c27b3f958b70
10,common_dataset,-0.176847,[-0.1772374328950414],c094fca6-9b5d-447b-bea0-5d8bdbff408b
10,common_dataset,-0.213935,[-0.21418452527297938],bb50b36c-a780-4c0e-8b65-11483d66712c
10,common_dataset,-0.180765,[-0.18084531885298277],f45ae5dd-6163-4afa-8524-92940dbc9c7b
10,common_dataset,-0.173463,[-0.17355293027039184],43c631cd-dc69-4c5f-a6fb-18401c4fe8cb
10,common_dataset,-0.155343,[-0.15540297917488324],51d0359f-fcb9-4816-9c92-173d1fa944d6
10,common_dataset,-0.181419,[-0.1817088980418515],c576f1ad-dc06-4f6f-9f2f-63f40208eb88
10,common_dataset,-0.17456,[-0.17479041726032082],3b89725f-065b-48c6-99aa-b99d2de0c041
10,common_dataset,-0.169387,[-0.16949686623179264],8eb8f971-7b65-4276-9bfb-eb23bd62630a
10,common_dataset,-0.180229,[-0.1803089410431334],ee63916b-f2c1-4c34-82ce-a1c27e3df799
10,common_dataset,-0.14823,[-0.14840953655765568],04404591-e54b-4a83-b0d4-76b9e1e77af7
10,common_dataset,-0.182396,[-0.1824863941229586],096df536-a126-43d8-ad74-6239404e31db
10,common_dataset,-0.181029,[-0.18123930609496555],742861e2-4b88-458c-8937-69abfd61ceed
10,common_dataset,-0.170885,[-0.1710647251342921],0d75ca5a-b732-4ef7-ab7f-6bbaee877127
10,common_dataset,-0.135257,[-0.1353766992907396],9682039c-0c0a-44e1-acf2-26626216f5cd
10,common_dataset,-0.179924,[-0.18014375533581758],095e7f2e-4a0b-48b3-ad21-129100de498a
10,common_dataset,-0.109882,[-0.11011182503992391],40092840-fa41-48a2-a3f8-b31055c5cf6c
10,common_dataset,-0.169677,[-0.1698273068073673],8bd25b3e-d065-4e9a-80b1-2aea53fe5c42
10,common_dataset,-0.185239,[-0.18556918564182512],0c0c4dc7-1c63-4533-90ff-6338150b19be
10,common_dataset,-0.182411,[-0.18273100279777754],3ddd6194-6dbf-4cd9-9254-0b2374f70482
10,common_dataset,-0.133268,[-0.13343764214617565],f655aaf1-9e2c-4a72-a74e-f592938a9e96
10,common_dataset,-0.216735,[-0.2169949606947232],a0b12a34-4961-4cba-9003-9844e010391e
10,common_dataset,-0.110293,[-0.11044306617898222],b34bff6c-1298-42ef-bd26-4ea87aa4cdf0
10,common_dataset,-0.111365,[-0.11142530161865986],7a50aec6-c830-4251-bd45-14d06b792cce
10,common_dataset,-0.17971,[-0.18000025479602977],bf0f6d25-8bd2-42f1-8c7f-e6acf5ec0fa0
10,common_dataset,-0.125836,[-0.12593560251977215],daeb0838-5a80-4d15-b84b-8004b5f5dcc5
10,common_dataset,-0.117035,[-0.11722483973168984],af73d539-da0c-4248-927b-ded446a62663
10,common_dataset,-0.114488,[-0.11457777600270533],344d3f5e-7219-4f3d-bf01-90f8bc27fadf
10,common_dataset,-0.186556,[-0.1867863500515151],b2654972-579d-401b-8881-6bf22e5b61f0
10,common_dataset,-0.187854,[-0.18816433793383178],60a14e10-f994-487b-884c-4a2b32d7e597
10,common_dataset,-0.186925,[-0.18714543759608143],8ab18a61-a1a5-42ad-b95c-e1e708228172
10,common_dataset,-0.107233,[-0.10728268930068924],e0242829-59cc-45c5-9fba-5d22fcdf953c
10,common_dataset,-0.169968,[-0.1701984930823265],ab4800ca-ebd2-4f62-b5d0-a1de484a242c
10,common_dataset,-0.159804,[-0.1599635355941174],6aa9d432-f0eb-4bf2-abe9-96a2fa07357a
10,common_dataset,-0.202679,[-0.2028991696225127],b3471c94-e498-4352-b804-49f647398ec7
10,common_dataset,-0.130441,[-0.1305113579999884],747de716-9b45-4685-8706-73174bf92025
10,common_dataset,-0.14761,[-0.1478604748643366],6add3fd3-66c1-461d-9b0b-8b5db1e381ad
10,common_dataset,-0.184846,[-0.18516607649295697],b6d2a9e6-e54b-4ad1-b60f-b12d6757a14c
10,common_dataset,-0.182486,[-0.18276628399092312],439afec7-40ca-498e-b991-6ed39c1e4573
10,common_dataset,-0.106895,[-0.10697481675942826],c4cfb515-8838-4c31-a0d6-effc8cb2cdd9
10,common_dataset,-0.184149,[-0.18444943589422724],dace56da-31ca-4df6-9a9b-cb956ba5f886
10,common_dataset,-0.11097,[-0.11108971876024769],dd58cdd0-75fc-449d-9a52-d2e163f5b069
10,common_dataset,-0.130457,[-0.13065683260636085],19109968-8a75-4891-9cca-31f78add1f11
10,common_dataset,-0.150051,[-0.15014138949889955],1c8e39ed-07cd-40d6-b93f-9b437f486ca9
10,common_dataset,-0.123569,[-0.12366870193455874],d538ec4e-d7e0-4f0c-8037-b89e9d5b5d4b
10,common_dataset,-0.211324,[-0.21159391505522024],bce7ad1c-cf14-4713-87de-b06866b221ef
10,common_dataset,-0.155156,[-0.1553264396784015],bbfa4cb1-188b-49f7-84cf-f05f7c3a0e99
10,common_dataset,-0.216455,[-0.21674498183424834],c175c35f-1b7e-4897-876c-eb75a308fa4a
10,common_dataset,-0.120097,[-0.12024660628957066],6fcb6a43-e018-4a04-9957-8c8c98c3c6a0
10,common_dataset,-0.196591,[-0.19681106209835947],2d813258-b490-4e25-8303-aa81804008da
10,common_dataset,-0.107507,[-0.10769684796069477],d040d8d0-d269-40fa-a8f7-35428ff78c9e
10,common_dataset,-0.106662,[-0.10674226952226451],b52043e0-ea84-4ae0-8ca0-4b8cade6032a
10,common_dataset,-0.134933,[-0.1351329894767009],c10aaff5-26d1-40e4-a16b-e53f7e16136a
10,common_dataset,-0.127437,[-0.12761714336873048],afad7150-7fd9-4bcc-a4d0-9083d9fb3e36
10,common_dataset,-0.165887,[-0.16602679433572742],33bce592-57a7-44ce-a420-07bde56d05eb
10,common_dataset,-0.178173,[-0.17839301939037072],168b1179-602c-4dd5-88ab-8bfb00528ed9
10,common_dataset,-0.190205,[-0.19042498420708243],55768bad-90c4-46df-9d62-1b2b196d9799
10,common_dataset,-0.17921,[-0.1792901194334593],cd975315-d516-4dc4-8bcd-600456b2e113
10,common_dataset,-0.122638,[-0.12271793097471442],0ff78828-2e8f-40d0-8746-2402a39101ba
10,common_dataset,-0.143987,[-0.14404676431999172],fb80bc61-f820-494d-9d90-71de2c1d0c8d
10,common_dataset,-0.195377,[-0.19572680405867293],a8fefec5-fdc2-4e70-94b2-bec91f71b58e
10,common_dataset,-0.126052,[-0.12612238092992617],0cdf65e0-7c4a-4d76-91f9-89f94102475a
10,common_dataset,-0.136881,[-0.137071364638754],8cc81124-8e94-4e24-8ef9-653815ef4825
10,common_dataset,-0.183894,[-0.1841737063334994],cd64c580-05b6-4333-bd10-0dde612cad4b
10,common_dataset,-0.193076,[-0.19340649373062083],643a9597-26fd-441c-8c40-67e5bde7be9c
10,common_dataset,-0.13655,[-0.13677011959106597],71e9cdcd-52a4-47fd-91d4-24c25a5ef4fb
10,common_dataset,-0.18132,[-0.1815696403423066],5a00ed2a-f73b-48f4-ba20-bd4fdd34248a
10,common_dataset,-0.184874,[-0.18526361763492225],444046d6-95f3-447b-a8b9-5e7e09f74830
10,common_dataset,-0.182946,[-0.1831756288684302],33d2b666-26a0-4bbf-a2fc-c57ae36fe029
10,common_dataset,-0.113816,[-0.11407580658117777],842308ba-5a96-4fc7-81d5-f9d304ba0d12
10,common_dataset,-0.113495,[-0.11381486383224218],2c759dfb-b265-481d-89cc-5f0cded84df3
10,common_dataset,-0.192603,[-0.19293295675741773],1e109e44-77c1-4296-847d-816713f1b5bf
10,common_dataset,-0.184223,[-0.18446348435441717],3926b898-2e96-485f-9224-91286b858449
10,common_dataset,-0.194706,[-0.19494624466960056],d3a05ea5-46b7-4d02-90a1-761b1ae50edd
10,common_dataset,-0.181295,[-0.18163533496710735],ba339630-b4b6-4bc6-aef8-a95bef0e4a33
10,common_dataset,-0.12491,[-0.12509953251806166],76ea55a6-e19a-4ec4-ab8c-b62b32eee806
10,common_dataset,-0.121765,[-0.121944754315849],f12958ff-5c1f-4c5e-9707-c40d4d504a4f
10,common_dataset,-0.190814,[-0.19105366181046934],04f65d90-e452-44c3-be3f-350fa20280a8
10,common_dataset,-0.182754,[-0.182973719530329],bb74aaa0-206a-498e-8eaa-f844c9b3778a
10,common_dataset,-0.197978,[-0.19816845585832477],6590ab57-ae91-4b51-972a-46fe58455f47
10,common_dataset,-0.179583,[-0.17966308420935911],53bb857d-76ae-4510-ab71-5f06c8e993d3
10,common_dataset,-0.19965,[-0.19991015268761825],4dfa83c6-f8d5-49b9-9332-10b30b157674
10,common_dataset,-0.183222,[-0.1835224433640142],d0881646-a142-478f-bb43-586d28573d5c
10,common_dataset,-0.182423,[-0.18270310553938002],4dd77ec2-f850-41a6-aebb-d78c71b5218c
10,common_dataset,-0.182762,[-0.1830016632208982],a87a84ca-d66c-46bb-94dd-f8b5358be4be
10,common_dataset,-0.185519,[-0.18580917311246825],064dc400-e869-4525-a326-12618247e2e1
10,common_dataset,-0.111747,[-0.11186662665851947],a1d65048-1d38-4895-ba42-9b3d194591f3
10,common_dataset,-0.120943,[-0.1210633252783657],9d9cf850-a5f9-4b19-adae-2f5720df4991
10,common_dataset,-0.177867,[-0.17816687232185047],da77a2aa-cc7f-47f6-895c-631c974101f1
10,common_dataset,-0.178266,[-0.17840647102630278],825fa5dd-5a90-41f4-b928-5682bb66d3eb
10,common_dataset,-0.182395,[-0.18267519394894438],11991d58-7805-471f-9ec2-dbef022bcbdd
10,common_dataset,-0.192551,[-0.19279052730386473],1cd46e92-4cfa-4e49-b8e3-291df03cd04c
10,common_dataset,-0.163068,[-0.1631481775797371],bad9d7f9-7f28-41c8-956e-a8e99b7a2970
10,common_dataset,-0.155842,[-0.1560322560243836],ee0dbdf2-0131-402a-ad1d-8000afa157a7
10,common_dataset,-0.185036,[-0.1851961579179387],6ead22ab-2fdd-406b-8749-5b56c0dfdd50
10,common_dataset,-0.176202,[-0.1762917436414701],fba24b82-bddb-4a8c-b3fa-cf82609fa533
10,common_dataset,-0.156331,[-0.15649095275049105],7f9ebca2-4557-4768-af2c-295c93b3897c
10,common_dataset,-0.116262,[-0.11634157277222855],9798a510-89f8-4f7f-9027-ca506fe2cab2
10,common_dataset,-0.189862,[-0.19018152141116812],4502ba79-829c-477b-80a3-fe569ab879d1
10,common_dataset,-0.205797,[-0.20602660736659215],7ac72710-b042-4b38-a27c-0f4065c904e4
10,common_dataset,-0.119428,[-0.1196175736530287],98343ba0-7971-4985-af3d-514b06a621e8
10,common_dataset,-0.110247,[-0.1102869358875172],dc46f6d1-2008-4057-963b-a8290f70b618
10,common_dataset,-0.183346,[-0.18356636787814665],5af1d102-b1dc-427b-8797-6ced1ad45185
10,common_dataset,-0.184679,[-0.18488873575385686],4d98c30c-025b-4907-b400-b9aef87cc115
10,common_dataset,-0.187527,[-0.18780737219369703],b71e18fc-168b-49a0-b309-d88f2c8cc2c1
10,common_dataset,-0.18638,[-0.18669033309991376],885cd6c6-c373-4fc9-b60a-7b361833fc20
10,common_dataset,-0.180351,[-0.18058082947610135],70f49006-fc0a-4dc6-bf9d-33b44e8512c3
10,common_dataset,-0.114043,[-0.11408329690064041],dcb6d948-7218-49c5-82e1-307bb78023e2
10,common_dataset,-0.187482,[-0.1877022497812648],386ec30a-4bf4-4173-8eea-8cb27eaf77e7
10,common_dataset,-0.105528,[-0.10563838312674696],3cf23b9a-3272-46e1-9a21-e6845ff483f6
10,common_dataset,-0.165892,[-0.16597235368004018],5b494c88-5773-4e3a-b893-f64c765a4281
10,common_dataset,-0.134694,[-0.13478407084108004],75b26e32-5f94-4c25-8216-e5a8852ea4c8
10,common_dataset,-0.114473,[-0.11479346403641127],ba800427-b0d5-4c47-901e-76ec33529807
10,common_dataset,-0.210389,[-0.21082910184661144],79c777c8-f18a-4436-a4f6-ba7b66376e94
10,common_dataset,-0.168025,[-0.1681753262906877],dca529dc-ddaf-41bd-b855-81ea4d2a72c2
10,common_dataset,-0.180571,[-0.18079099086582548],e2115141-1481-431b-96d8-00e9d93a5d98
10,common_dataset,-0.157067,[-0.1572774159350416],fc79a41c-bc9d-4ff5-9170-4a493f1c13e2
10,common_dataset,-0.189202,[-0.1892822096018341],ec960474-fcea-49e1-ace2-59efac1e2353
10,common_dataset,-0.207462,[-0.20784180640717254],67a3f5fd-e278-4484-a227-66fe85c7391b
10,common_dataset,-0.19104,[-0.19125024127521867],5f22f6af-be9e-46fe-9fd3-ae749dd10b75
10,common_dataset,-0.183287,[-0.18337702300702036],105b8117-e780-40fa-9366-a8439e016d81
10,common_dataset,-0.181292,[-0.18161221414527784],7eb7bbf1-2792-4581-9ce4-9a7742c21996
10,common_dataset,-0.157731,[-0.15793086570158335],cc8c140a-7784-4515-a27c-238cf71f3628
10,common_dataset,-0.186091,[-0.1863513049945989],91e309e2-5583-4712-8a16-1663ce1d45cc
10,common_dataset,-0.154545,[-0.15464548271772913],d759b6f2-67a7-4ea9-b6f3-2fc49046d336
10,common_dataset,-0.14135,[-0.14158022784210844],3da33887-429b-43c7-8b42-6196f6dc9205
10,common_dataset,-0.181389,[-0.1817392687344571],617207f5-ec74-43ec-8b9f-6499fca4f798
10,common_dataset,-0.214498,[-0.2147680791846008],edb6843e-3e07-48a5-b2f6-30110e8780d5
10,common_dataset,-0.196514,[-0.19673352105384573],2e51f960-9ba0-4d9a-b87c-b5278bd2b24a
10,common_dataset,-0.160575,[-0.16063509786772187],e5eb0a47-3b01-4f70-8cc8-b7aba9af8b22
10,common_dataset,-0.186503,[-0.18671327814447292],bade77ac-d344-4ce3-8222-8ba897066085
10,common_dataset,-0.170247,[-0.17041665007864526],8577c4d2-cb08-4a72-9373-b74f6caf7f56
10,common_dataset,-0.123404,[-0.12353410171700868],16754c9a-b2f9-45c9-bde6-6db540725904
10,common_dataset,-0.181907,[-0.1821770284594738],53edd15c-545d-4ddc-b675-58bb73624640
10,common_dataset,-0.189533,[-0.18968254432618598],81ac14ed-2ace-4ecb-966e-93a268ee0192
10,common_dataset,-0.187001,[-0.18716133107120236],66aa724b-56b2-4d0a-9d3c-807729f6daba
10,common_dataset,-0.196783,[-0.19707337472223066],41e4f1c8-5477-4315-872c-7dbbf916ae1f
10,common_dataset,-0.179633,[-0.1800033304621229],b6188670-7b56-485b-9114-d210685451c8
10,common_dataset,-0.107796,[-0.10791577121719664],630c75ba-1c12-47ca-aa5a-835f1ca1a6be
10,common_dataset,-0.167016,[-0.16740616222488347],88201fbc-6513-4c58-8089-729e8b110066
10,common_dataset,-0.173474,[-0.17377433119206487],2e3f8b49-c69c-4d21-a0b1-6bc4759fd37a
10,common_dataset,-0.184385,[-0.1846354341960428],b16876e3-c034-4490-98dd-eb8912b1ae9d
10,common_dataset,-0.18192,[-0.1821704537157419],ef2fd33d-9884-4041-bca9-7d611dfe6bde
10,common_dataset,-0.156723,[-0.15689255762798487],c4d18b9a-103d-4bd8-98d9-c7acabee48a9
10,common_dataset,-0.186912,[-0.18731181326162136],58add53b-3c47-4ea9-97d4-802607122359
10,common_dataset,-0.198286,[-0.19849622722780885],e5982081-964b-4521-b77a-5e1e7d51c106
10,common_dataset,-0.201234,[-0.20143367928028208],c811f1fc-304b-4641-afe4-374ed7e1f5d4
10,common_dataset,-0.114224,[-0.11440391835265078],c699a550-5496-4734-8deb-0b673c341213
10,common_dataset,-0.140629,[-0.14092852766311534],21c74543-22a8-4f4b-a82e-66b39e6c23c8
10,common_dataset,-0.177281,[-0.17739140920001364],218b9690-6c95-42d0-b38e-2939afe39e9d
10,common_dataset,-0.169632,[-0.16982160278709746],b256bfc5-6288-434d-a564-aa787b469b91
10,common_dataset,-0.150498,[-0.1507183066037179],47d6558f-77b5-42e4-b2fc-a3092667c376
10,common_dataset,-0.130292,[-0.1303618057084194],5e3fe163-e7b3-4cbb-91f5-96d1c544a296
10,common_dataset,-0.181929,[-0.18223887728042987],78c71386-7b6a-44a6-87cf-a9a618c67658
10,common_dataset,-0.181548,[-0.1816383399326655],3e265a71-7e27-4c82-a771-04407b842427
10,common_dataset,-0.19829,[-0.19856017135950735],e07bcb00-51c4-40d7-b4c2-2369abae12df
10,common_dataset,-0.191675,[-0.19197512758543084],ea4d84e9-c592-47dc-ac32-6a1103d65337
10,common_dataset,-0.12661,[-0.126699629341649],dd89b784-9c6b-479b-bc95-d5e688aa0a4e
10,common_dataset,-0.128627,[-0.12881685478800878],50e5195a-3ef1-45b0-801b-7a7f7538860b
10,common_dataset,-0.14363,[-0.14383989718646312],da783a7b-96fc-4059-b20b-3c8e96199ea0
10,common_dataset,-0.13221,[-0.1324004885006861],b531cccf-85e2-4f08-b91e-969140908c83
10,common_dataset,-0.19004,[-0.19024003261688063],e0e5398e-733c-416e-b644-7906390ae787
10,common_dataset,-0.167739,[-0.16794854800742154],53551876-0ac6-4b88-9533-b05e45619cd3
10,common_dataset,-0.119817,[-0.12002684751725437],de645b02-955d-4941-8687-a5ca707cca73
10,common_dataset,-0.109537,[-0.10962749499374604],a3f1d87c-9b3b-45f6-9031-04dfcc4bf722
10,common_dataset,-0.136007,[-0.13609688542358275],c079ae3d-871d-473a-b832-52bdbb809b8b
10,common_dataset,-0.114522,[-0.11456221199067579],974484ba-a4ab-4e92-a25e-c612afdefe39
10,common_dataset,-0.195824,[-0.1961340664686601],62bf85b0-4246-4e24-8375-0c85d07400a2
10,common_dataset,-0.200129,[-0.2003889790966113],eec104b0-1e88-47f0-9913-ef7f2d7c7a24
